MIB-MODULE,MIB File,OID,Name,Recommended Action,Comments,Description,Trigger Description,Dependency,cleartime In Days
cpqide.mib,compaq,.1.3.6.1.4.1.232.0.14005,cpqIdeLogicalDriveStatusChange,Average,,IDE Logical Drive Status Change This trap signifies that the agent has detected a change in the status of an IDE logical drive  The variable cpqIdeLogicalDriveStatus indicates the current logical drive status User Action If the logical drive status is failed() examine the array for failed drives that need replacement,IDE Logical Drive Status Change This trap signifies that the agent has detected a cha...,NONE,3d
cpqide.mib,compaq,.1.3.6.1.4.1.232.0.14006,cpqIdeAtaDiskSSDWearStatusChange,Average,,Solid State Disk Wear Status Change This trap signifies that the agent has detected a change in the SSD wear status of a SATA physical drive  The variable cpqIdeAtaDiskSSDWearStatus indicates the current SSD wear status User Action If cpqIdeAtaDiskSSDWearStatus is 'ssdWearOut()' replace the drive,Solid State Disk Wear Status Change This trap signifies that the agent has detected a...,NONE,3d
cpqnic.mib,compaq,.1.3.6.1.4.1.232.0.18001,cpqNicConnectivityRestored,Average,,This trap will be sent any time connectivity is restored to a logical adapter  This occurs when the physical adapter in a single adapter configuration returns to the OK condition or at least one physical adapter in a logical adapter group returns to the OK condition This can be caused by replacement of a faulty cable or reattaching a cable that was unplugged User Action None required,This trap will be sent any time connectivity is restored to a logical adapter  This o...,NONE,3d
cpqnic.mib,compaq,.1.3.6.1.4.1.232.0.18002,cpqNicConnectivityLost,Average,,This trap will be sent any time the status of a logical adapter changes to the Failed condition  This occurs when the adapter in a single adapter configuration fails or when the last adapter in a redundant configuration fails This can be caused by loss of link due to a cable being removed from the adapter or the Hub or Switch  Internal adapter Hub or Switch failures can also cause this condition User Action Check the cables to the adapter and the Hub or Switch  If no cable problems are found the adapter Hub or Switch may need replacement,This trap will be sent any time the status of a logical adapter changes to the Failed...,NONE,3d
cpqnic.mib,compaq,.1.3.6.1.4.1.232.0.18003,cpqNicRedundancyIncreased,Average,,This trap will be sent any time a previously failed physical adapter in a connected logical adapter group returns to the OK condition  This trap is not sent when a logical adapter group has connectivity restored from a Failed condition  The cpqNicConnectivityRestored trap is sent instead This can be caused by replacement of a faulty cable or reattaching a cable that was unplugged User Action  None required,This trap will be sent any time a previously failed physical adapter in a connected l...,NONE,3d
cpqnic.mib,compaq,.1.3.6.1.4.1.232.0.18004,cpqNicRedundancyReduced,Average,,This trap will be sent any time a physical adapter in a logical adapter group changes to the Failed condition but at least one physical adapter remains in the OK condition This can be caused by loss of link due to a cable being removed from the adapter or the Hub or Switch  Internal adapter Hub or Switch failures can also cause this condition User Action Check the cables to the adapter and the Hub or Switch  If no cable problems are found the adapter Hub or Switch may need replacement,This trap will be sent any time a physical adapter in a logical adapter group changes...,NONE,3d
cpqnic.mib,compaq,.1.3.6.1.4.1.232.0.18005,cpqNic2ConnectivityRestored,Average,,This trap will be sent any time connectivity is restored to a logical adapter  This occurs when the physical adapter in a single adapter configuration returns to the OK condition or at least one physical adapter in a logical adapter group returns to the OK condition This can be caused by replacement of a faulty cable or reattaching a cable that was unplugged User Action None required,This trap will be sent any time connectivity is restored to a logical adapter  This o...,NONE,3d
cpqnic.mib,compaq,.1.3.6.1.4.1.232.0.18006,cpqNic2ConnectivityLost,Average,,This trap will be sent any time the status of a logical adapter changes to the Failed condition  This occurs when the adapter in a single adapter configuration fails or when the last adapter in a redundant configuration fails This can be caused by loss of link due to a cable being removed from the adapter or the Hub or Switch  Internal adapter Hub or Switch failures can also cause this condition User Action Check the cables to the adapter and the Hub or Switch  If no cable problems are found the adapter Hub or Switch may need replacement,This trap will be sent any time the status of a logical adapter changes to the Failed...,NONE,3d
cpqnic.mib,compaq,.1.3.6.1.4.1.232.0.18007,cpqNic2RedundancyIncreased,Average,,This trap will be sent any time a previously failed physical adapter in a connected logical adapter group returns to the OK condition  This trap is not sent when a logical adapter group has connectivity restored from a Failed condition  The cpqNicConnectivityRestored trap is sent instead This can be caused by replacement of a faulty cable or reattaching a cable that was unplugged User Action  None required,This trap will be sent any time a previously failed physical adapter in a connected l...,NONE,3d
cpqnic.mib,compaq,.1.3.6.1.4.1.232.0.18008,cpqNic2RedundancyReduced,Average,,This trap will be sent any time a physical adapter in a logical adapter group changes to the Failed condition but at least one physical adapter remains in the OK condition This can be caused by loss of link due to a cable being removed from the adapter or the Hub or Switch  Internal adapter Hub or Switch failures can also cause this condition User Action Check the cables to the adapter and the Hub or Switch  If no cable problems are found the adapter Hub or Switch may need replacement,This trap will be sent any time a physical adapter in a logical adapter group changes...,NONE,3d
cpqnic.mib,compaq,.1.3.6.1.4.1.232.0.18009,cpqNicVirusLikeActivityDetected,Average,,This trap will be sent when the Virus Throttle Filter Driver detects virus like activity User Action  The system reporting this trap requires immediate attention,This trap will be sent when the Virus Throttle Filter Driver detects virus like activ...,NONE,3d
cpqnic.mib,compaq,.1.3.6.1.4.1.232.0.18010,cpqNicVirusLikeActivityStopped,Average,,This trap will be sent when the Virus Throttle Filter Driver no longer detects virus like activity User Action  None required,This trap will be sent when the Virus Throttle Filter Driver no longer detects virus ...,NONE,3d
cpqnic.mib,compaq,.1.3.6.1.4.1.232.0.18011,cpqNic3ConnectivityRestored,Average,,This trap will be sent any time connectivity is restored to a logical adapter  This occurs when the physical adapter in a single adapter configuration returns to the OK condition or at least one physical adapter in a logical adapter group returns to the OK condition This can be caused by replacement of a faulty cable or reattaching a cable that was unplugged User Action None required,This trap will be sent any time connectivity is restored to a logical adapter  This o...,NONE,3d
cpqnic.mib,compaq,.1.3.6.1.4.1.232.0.18012,cpqNic3ConnectivityLost,Average,,This trap will be sent any time the status of a logical adapter changes to the Failed condition  This occurs when the adapter in a single adapter configuration fails or when the last adapter in a redundant configuration fails This can be caused by loss of link due to a cable being removed from the adapter or the Hub or Switch  Internal adapter Hub or Switch failures can also cause this condition User Action Check the cables to the adapter and the Hub or Switch  If no cable problems are found the adapter Hub or Switch may need replacement,This trap will be sent any time the status of a logical adapter changes to the Failed...,NONE,3d
cpqnic.mib,compaq,.1.3.6.1.4.1.232.0.18013,cpqNic3RedundancyIncreased,Average,,This trap will be sent any time a previously failed physical adapter in a connected logical adapter group returns to the OK condition  This trap is not sent when a logical adapter group has connectivity restored from a Failed condition  The cpqNicConnectivityRestored trap is sent instead This can be caused by replacement of a faulty cable or reattaching a cable that was unplugged User Action  None required,This trap will be sent any time a previously failed physical adapter in a connected l...,NONE,3d
cpqnic.mib,compaq,.1.3.6.1.4.1.232.0.18014,cpqNic3RedundancyReduced,Average,,This trap will be sent any time a physical adapter in a logical adapter group changes to the Failed condition but at least one physical adapter remains in the OK condition This can be caused by loss of link due to a cable being removed from the adapter or the Hub or Switch  Internal adapter Hub or Switch failures can also cause this condition User Action Check the cables to the adapter and the Hub or Switch  If no cable problems are found the adapter Hub or Switch may need replacement,This trap will be sent any time a physical adapter in a logical adapter group changes...,NONE,3d
cpqpower.mib,cpqPower,.1.3.6.1.4.1.232.165.0.1,trapCritical,Average,, A critical alarm has occurred Action Check the Trap Details for more information, A critical alarm has occurred Action Check the Trap Details for more information.,NONE,3d
cpqpower.mib,cpqPower,.1.3.6.1.4.1.232.165.0.2,trapWarning,Average,, A warning alarm has occurred Action Check the Trap Details for more information, A warning alarm has occurred Action Check the Trap Details for more information.,NONE,3d
cpqpower.mib,cpqPower,.1.3.6.1.4.1.232.165.0.3,trapInformation,Average,, An informational alarm has occurred Action Check the Trap Details for more information, An informational alarm has occurred Action Check the Trap Details for more informati...,NONE,3d
cpqpower.mib,cpqPower,.1.3.6.1.4.1.232.165.0.4,trapCleared,Average,, An alarm has cleared Action Check the Trap Details for more information, An alarm has cleared Action Check the Trap Details for more information.,NONE,3d
cpqpower.mib,cpqPower,.1.3.6.1.4.1.232.165.0.5,trapTest,Average,, Test trap sent to a trap receiver to check proper reception of traps, Test trap sent to a trap receiver to check proper reception of traps.,NONE,3d
cpqpower.mib,cpqPower,.1.3.6.1.4.1.232.165.0.6,deviceTrapInitialization,Average,, This trap is sent each time a power device is initialized, This trap is sent each time a power device is initialized.,NONE,3d
cpqrecov.mib,compaq,.1.3.6.1.4.1.232.0.13001,cpqRsPartnerFailed,Average,,Recovery Server partner server failure The Recovery Agent reports that the partner server has failed  This server has taken over the partner's operations,Recovery Server partner server failure The Recovery Agent reports that the partner se...,NONE,3d
cpqrecov.mib,compaq,.1.3.6.1.4.1.232.0.13002,cpqRsStandbyCableFailure,Average,,Recovery Server serial interconnect failure The Standby Recovery Agent reports that the local serial interconnect is not connected or has failed  The primary server is being shutdown in anticipation of the startup of the standby server,Recovery Server serial interconnect failure The Standby Recovery Agent reports that t...,NONE,3d
cpqrecov.mib,compaq,.1.3.6.1.4.1.232.0.13003,cpqRsStandbyFailure,Average,,Recovery Server standby server failure The Recovery Agent reports that the standby server has failed or the standby's serial interconnect is not connected,Recovery Server standby server failure The Recovery Agent reports that the standby se...,NONE,3d
cpqrecov.mib,compaq,.1.3.6.1.4.1.232.0.13004,cpqRsOnlineCableFailure,Average,,OnLine Recovery Server serial interconnect failure The OnLine Recovery Agent reports that the local serial interconnect is not connected or has failed  However network operations confirm that the partner is still operating correctly,OnLine Recovery Server serial interconnect failure The OnLine Recovery Agent reports ...,NONE,3d
cpqrecov.mib,compaq,.1.3.6.1.4.1.232.0.13005,cpqRsFailoverFailed,Average,,OnLine Recovery Server Failover failure The OnLine Recovery Agent reports that an attempt to take on the operations of the partner server was attempted and failed,OnLine Recovery Server Failover failure The OnLine Recovery Agent reports that an att...,NONE,3d
cpqscsi.mib,cpqScsi,.1.3.6.1.4.1.232.5.0.1,cpqScsiCntlrStatusChange,Average,,SCSI Controller Status Change The agent has detected a change in the controller status of a SCSI Controller  The variable cpqScsiCntlrStatus indicates the current controller status,SCSI Controller Status Change The agent has detected a change in the controller statu...,NONE,3d
cpqscsi.mib,cpqScsi,.1.3.6.1.4.1.232.5.0.2,cpqScsiLogDrvStatusChange,Average,,Logical Drive Status Change The agent has detected a change in the Logical Drive Status of a SCSI logical drive  The current logical drive status is indicated by the cpqScsiLogDrvStatus variable,Logical Drive Status Change The agent has detected a change in the Logical Drive Stat...,NONE,3d
cpqscsi.mib,cpqScsi,.1.3.6.1.4.1.232.5.0.3,cpqScsiPhyDrvStatusChange,Average,,Physical Drive Status Change The agent has detected a change in the status of a SCSI physical drive  The current physical drive status is indicated in the cpqScsiPhyDrvStatus variable,Physical Drive Status Change The agent has detected a change in the status of a SCSI ...,NONE,3d
cpqscsi.mib,compaq,.1.3.6.1.4.1.232.0.5001,cpqScsi2CntlrStatusChange,Average,,SCSI Controller Status Change The agent has detected a change in the controller status of a SCSI Controller  The variable cpqScsiCntlrStatus indicates the current controller status,SCSI Controller Status Change The agent has detected a change in the controller statu...,NONE,3d
cpqscsi.mib,compaq,.1.3.6.1.4.1.232.0.5002,cpqScsi2LogDrvStatusChange,Average,,Logical Drive Status Change The agent has detected a change in the Logical Drive Status of a SCSI logical drive  The current logical drive status is indicated by the cpqScsiLogDrvStatus variable,Logical Drive Status Change The agent has detected a change in the Logical Drive Stat...,NONE,3d
cpqscsi.mib,compaq,.1.3.6.1.4.1.232.0.5003,cpqScsi2PhyDrvStatusChange,Average,,Physical Drive Status Change The agent has detected a change in the status of a SCSI physical drive  The current physical drive status is indicated in the cpqScsiPhyDrvStatus variable,Physical Drive Status Change The agent has detected a change in the status of a SCSI ...,NONE,3d
cpqscsi.mib,compaq,.1.3.6.1.4.1.232.0.5004,cpqTapePhyDrvStatusChange,Average,,Tape Drive Status Change The agent has detected a change in the status of a Tape drive  The current physical drive status is indicated in the cpqTapePhyDrvCondition variable,Tape Drive Status Change The agent has detected a change in the status of a Tape driv...,NONE,3d
cpqscsi.mib,compaq,.1.3.6.1.4.1.232.0.5005,cpqScsi3CntlrStatusChange,Average,,SCSI Controller Status Change The agent has detected a change in the controller status of a SCSI Controller  The variable cpqScsiCntlrStatus indicates the current controller status,SCSI Controller Status Change The agent has detected a change in the controller statu...,NONE,3d
cpqscsi.mib,compaq,.1.3.6.1.4.1.232.0.5006,cpqScsi3PhyDrvStatusChange,Average,,Physical Drive Status Change The agent has detected a change in the status of a SCSI physical drive  The current physical drive status is indicated in the cpqScsiPhyDrvStatus variable,Physical Drive Status Change The agent has detected a change in the status of a SCSI ...,NONE,3d
cpqscsi.mib,compaq,.1.3.6.1.4.1.232.0.5007,cpqTape3PhyDrvStatusChange,Average,,Tape Drive Status Change The agent has detected a change in the status of a Tape drive  The current physical drive status is indicated in the cpqTapePhyDrvCondition variable,Tape Drive Status Change The agent has detected a change in the status of a Tape driv...,NONE,3d
cpqscsi.mib,compaq,.1.3.6.1.4.1.232.0.5008,cpqTape3PhyDrvCleaningRequired,Average,,Tape Drive Cleaning Required trap The agent has detected a tape drive that needs to have a cleaning tape inserted and run  This will cause the tape drive heads to be cleaned,Tape Drive Cleaning Required trap The agent has detected a tape drive that needs to h...,NONE,3d
cpqscsi.mib,compaq,.1.3.6.1.4.1.232.0.5009,cpqTape3PhyDrvCleanTapeReplace,Average,,Tape Drive Cleaning Tape Needs Replacing The agent has detected that an autoloader tape unit has a cleaning tape that has been fully used and therefore needs to be replaced with a new cleaning tape,Tape Drive Cleaning Tape Needs Replacing The agent has detected that an autoloader ta...,NONE,3d
cpqscsi.mib,compaq,.1.3.6.1.4.1.232.0.5010,cpqTape3LibraryFailed,Average,,Tape Library Error The agent has detected that an autoloader unit has an encountered an error,Tape Library Error The agent has detected that an autoloader unit has an encountered ...,NONE,3d
cpqscsi.mib,compaq,.1.3.6.1.4.1.232.0.5011,cpqTape3LibraryOkay,Average,,Tape Library Okay The agent has detected that an autoloader unit has recovered from errors,Tape Library Okay The agent has detected that an autoloader unit has recovered from e...,NONE,3d
cpqscsi.mib,compaq,.1.3.6.1.4.1.232.0.5012,cpqTape3LibraryDegraded,Average,,Tape Library Degraded The agent has detected that an autoloader unit is in a degraded condition,Tape Library Degraded The agent has detected that an autoloader unit is in a degraded...,NONE,3d
cpqscsi.mib,compaq,.1.3.6.1.4.1.232.0.5013,cpqTape3LibraryDoorOpen,Average,,Tape Library Door Open The agent has detected that the door on an autoloader is open so the unit is not operational,Tape Library Door Open The agent has detected that the door on an autoloader is open ...,NONE,3d
cpqscsi.mib,compaq,.1.3.6.1.4.1.232.0.5014,cpqTape3LibraryDoorClosed,Average,,Tape Library Door Closed The agent has detected that the door on a an autoloader has closed,Tape Library Door Closed The agent has detected that the door on a an autoloader has ...,NONE,3d
cpqscsi.mib,compaq,.1.3.6.1.4.1.232.0.5015,cpqScsiCdLibraryStatusChange,Average,,CD Library Status Change The agent has detected a change in the status of a CD Library device  The current CD Library status is indicated in the cpqScsiCdLibraryCondition variable,CD Library Status Change The agent has detected a change in the status of a CD Librar...,NONE,3d
cpqscsi.mib,compaq,.1.3.6.1.4.1.232.0.5016,cpqTape4PhyDrvStatusChange,Average,,Tape Drive Status Change The Storage Agent has detected a change in the status of a Tape drive  The current physical drive status is indicated in the cpqTapePhyDrvStatus variable,Tape Drive Status Change The Storage Agent has detected a change in the status of a T...,NONE,3d
cpqscsi.mib,compaq,.1.3.6.1.4.1.232.0.5017,cpqScsi4PhyDrvStatusChange,Average,,Physical Drive Status Change The Storage Agent has detected a change in the status of a SCSI physical drive  The current physical drive status is indicated in the cpqScsiPhyDrvStatus variable,Physical Drive Status Change The Storage Agent has detected a change in the status of...,NONE,3d
cpqscsi.mib,compaq,.1.3.6.1.4.1.232.0.5018,cpqTapeLibraryStatusChange,Average,,Tape Library Status Change The Storage Agent has detected a change in the status of a tape library  The current tape library status is indicated in the cpqTapeLibraryState variable,Tape Library Status Change The Storage Agent has detected a change in the status of a...,NONE,3d
cpqscsi.mib,compaq,.1.3.6.1.4.1.232.0.5019,cpqTape5PhyDrvStatusChange,Average,,Tape Drive Status Change The Storage Agent has detected a change in the status of a tape drive  The current physical drive status is indicated in the cpqTapePhyDrvStatus variable,Tape Drive Status Change The Storage Agent has detected a change in the status of a t...,NONE,3d
cpqscsi.mib,compaq,.1.3.6.1.4.1.232.0.5020,cpqScsi5PhyDrvStatusChange,Average,,Physical Drive Status Change The Storage Agent has detected a change in the status of a SCSI physical drive  The current physical drive status is indicated in the cpqScsiPhyDrvStatus variable,Physical Drive Status Change The Storage Agent has detected a change in the status of...,NONE,3d
cpqscsi.mib,compaq,.1.3.6.1.4.1.232.0.5021,cpqScsi3LogDrvStatusChange,Average,,Logical Drive Status Change The Storage Agent has detected a change in the status of a SCSI logical drive  The current logical drive status is indicated in the cpqScsiLogDrvStatus variable,Logical Drive Status Change The Storage Agent has detected a change in the status of ...,NONE,3d
cpqscsi.mib,compaq,.1.3.6.1.4.1.232.0.5022,cpqSasPhyDrvStatusChange,Average,,Physical Drive Status Change The Storage Agent has detected a change in the status of a SAS or SATA physical drive  The current physical drive status is indicated in the cpqSasPhyDrvStatus variable User Action If cpqSasPhyDrvStatus is 'predictiveFailure()' 'failed()' 'ssdWearOut()' or 'notAuthenticated()' replace the drive,Physical Drive Status Change The Storage Agent has detected a change in the status of...,NONE,3d
cpqscsi.mib,compaq,.1.3.6.1.4.1.232.0.5023,cpqSasLogDrvStatusChange,Average,,Logical Drive Status Change The Storage Agent has detected a change in the status of a SAS or SATA logical drive  The current logical drive status is indicated in the cpqSasLogDrvStatus variable,Logical Drive Status Change The Storage Agent has detected a change in the status of ...,NONE,3d
cpqscsi.mib,compaq,.1.3.6.1.4.1.232.0.5025,cpqSas2TapeDrvStatusChange,Average,,SAS Tape Drive Status Change The Storage Agent has detected a change in the status of a SAS tape drive  The current tape drive status is indicated in the cpqSasTapeDrvStatus variable,SAS Tape Drive Status Change The Storage Agent has detected a change in the status of...,NONE,3d
cpqscsi.mib,compaq,.1.3.6.1.4.1.232.0.5026,cpqSasPhyDrvSSDWearStatusChange,Average,,Solid State Disk Wear Status Change This trap signifies that the agent has detected a change in the SSD wear status of a SAS or SATA physical drive  The variable cpqSasPhyDrvSSDWearStatus indicates the current SSD wear status User Action If cpqSasPhyDrvSSDWearStatus is 'ssdWearOut()' replace the drive,Solid State Disk Wear Status Change This trap signifies that the agent has detected a...,NONE,3d
cpqservice.mib,cpqService,.1.3.6.1.4.1.232.164.0.164001,cpqServiceInformation,Average,,This trap will be sent any time a service incident is logged or updated A service incident is generated when it is determined that a service event has occurred based upon an analysis of system initiated event traps or an update to a service event has occurred User Action None Required,This trap will be sent any time a service incident is logged or updated A service inc...,NONE,3d
cpqservice.mib,cpqService,.1.3.6.1.4.1.232.164.0.164002,cpqService2Information,Average,,This event will be sent any time a service incident is reported A service incident is generated when it is determined that a serviceable event has occurred based upon analysis of systeminitiated events User Action Refer to the Recommended Action section under the event details section,This event will be sent any time a service incident is reported A service incident is...,NONE,3d
cpqservice.mib,cpqService,.1.3.6.1.4.1.232.164.0.164003,cpqService3Information,Average,,This event will be sent any time a service incident is reported A service incident is generated when it is determined that a serviceable event has occurred based upon analysis of systeminitiated events User Action Refer to the Recommended Action section under the event details section,This event will be sent any time a service incident is reported A service incident is...,NONE,3d
cpqsinfo.mib,compaq,.1.3.6.1.4.1.232.0.2001,cpqSiHoodRemoved,Average,,System hood is removed The hood status has been set to removed  The system's hood is not in a properly installed state This situation may result in improper cooling of the system due to air flow changes caused by the missing hood User Action Replace the cover (hood) ensure the system's cover is properly installed Verify the system is in working order,System hood is removed The hood status has been set to removed  The system's hood is ...,NONE,3d
cpqsinfo.mib,compaq,.1.3.6.1.4.1.232.0.2002,cpqSiMonitorConditionOK,Average,,Fault reporting features have returned to within their normal operating range for the monitor indicated by cpqSiMonitorIndex The monitor's condition has been set to OK User Action  None,Fault reporting features have returned to within their normal operating range for the...,NONE,3d
cpqsinfo.mib,compaq,.1.3.6.1.4.1.232.0.2003,cpqSiMonitorConditionDegraded,Average,,A fault reporting feature has exceeded normal limits for the monitor indicated by the cpqSiMonitorIndex The monitor's condition is degraded due to the internal temperature exceeding normal operating limits  The monitor is still useable but action should be taken to return the condition to OK User Action Physically check for obstructions to air flow around the monitor  Check the thermostat in the room that the system occupies  Allow the monitor to cool by turning off the monitor for  minutes then turn the monitor back on  After the monitor cools another alarm indicating an improving condition such as Monitor OK will be issued,A fault reporting feature has exceeded normal limits for the monitor indicated by the...,NONE,3d
cpqsinfo.mib,compaq,.1.3.6.1.4.1.232.0.2004,cpqSiMonitorConditionFailed,Average,,A fault reporting feature has exceeded normal limits in the monitor indicated by the cpqSiMonitorIndex The monitor's condition has been set to failed due to an operational feature exceeding normal operating limits  The monitor will not be useable and should be replaced User Action Make a note of the monitor model number and serial number  Replace the monitor Refer to the appropriate Maintenance and Service Guide for detailed information on a component replacement,A fault reporting feature has exceeded normal limits in the monitor indicated by the ...,NONE,3d
cpqsinfo.mib,compaq,.1.3.6.1.4.1.232.0.2005,cpqSiCorrMemErrStatusDegraded,Average,,Correctable memory error count has exceeded the threshold for the memory module indicated by the 'cpqSiMemErrorIndex' variable The appropriate cpqSiMemModuleECCStatus has been set to degraded User Action For Desktops the System Administrator should run the F Diagnostics on this system and select RAM LONG TEST If it is determined that a module needs replacing schedule maintenance for the system and replace the failed memory module Refer to the appropriate Maintenance and Service Guide for detailed information on a component replacement,Correctable memory error count has exceeded the threshold for the memory module indic...,NONE,3d
cpqsinfo.mib,compaq,.1.3.6.1.4.1.232.0.2006,cpqSiCorrMemErrStatusOk,Average,,Correctable memory error count is now below the threshold for the memory module indicated by the 'cpqSiMemErrorIndex' variable The appropriate cpqSiMemModuleECCStatus has been set to ok User Action None,Correctable memory error count is now below the threshold for the memory module indic...,NONE,3d
cpqsinfo.mib,compaq,.1.3.6.1.4.1.232.0.2007,cpqSiMemConfigChange,Average,,A memory configuration change has occurred CpqSiMemConfigChangeData will indicate which memory modules slots have changed User Action You may want to verify a valid reason for a memory configuration to have occurred If system issuing the alert is a Desktop running NT the memory configuration change information is also logged in the NT System Log,A memory configuration change has occurred CpqSiMemConfigChangeData will indicate whi...,NONE,3d
cpqsinfo.mib,compaq,.1.3.6.1.4.1.232.0.2008,cpqSiHotPlugSlotBoardRemoved,Average,,Hot Plug Slot Board Removed A Hot Plug Slot Board has been removed from the specified chassis and slot User Action None,Hot Plug Slot Board Removed A Hot Plug Slot Board has been removed from the specified...,NONE,3d
cpqsinfo.mib,compaq,.1.3.6.1.4.1.232.0.2009,cpqSiHotPlugSlotBoardInserted,Average,,Hot Plug Slot Board Inserted A Hot Plug Slot Board has been inserted into the specified chassis and slot User Action None,Hot Plug Slot Board Inserted A Hot Plug Slot Board has been inserted into the specifi...,NONE,3d
cpqsinfo.mib,compaq,.1.3.6.1.4.1.232.0.2010,cpqSiHotPlugSlotPowerUpFailed,Average,,Hot Plug Slot Board Failed PowerUp A Hot Plug Slot Board has failed to powerup in the specified chassis and slot User Action Insure the board and all cables are installed correctly and the board type and revision are the same as the replaced board,Hot Plug Slot Board Failed PowerUp A Hot Plug Slot Board has failed to powerup in the...,NONE,3d
cpqsinfo.mib,compaq,.1.3.6.1.4.1.232.0.2011,cpqSiSysBatteryFailure,Average,,The battery indicated by cpqSiSysBatteryIndex has failed and must be replaced User Action  Contact your System Administrator or Authorized Reseller to order a replacement battery Recycle your old battery For proper disposal information refer to the documentation that came with your computer,The battery indicated by cpqSiSysBatteryIndex has failed and must be replaced User Ac...,NONE,3d
cpqsinfo.mib,compaq,.1.3.6.1.4.1.232.0.2012,cpqSiSysBatteryChargingDegraded,Average,,Significant battery degradation has occurred with battery indicated by cpqSiSysBatteryIndex  The battery can no longer be fully recharged User Action If using multiple batteries run the Power Conservation Utility to identify the battery location  Contact your System Administrator or Authorized Reseller to order a replacement battery,Significant battery degradation has occurred with battery indicated by cpqSiSysBatter...,NONE,3d
cpqsinfo.mib,compaq,.1.3.6.1.4.1.232.0.2013,cpqSiSysBatteryCalibrationError,Average,,Calibration is needed with battery indicated by cpqSiSysBatteryIndex  The battery can not correctly indicate capacity User Action Run the Power Conservation Utility  Contact your System Administrator or Authorized Reseller to order a replacement battery,Calibration is needed with battery indicated by cpqSiSysBatteryIndex  The battery can...,NONE,3d
cpqsrvmn.mib,cpqServerManager,.1.3.6.1.4.1.232.4.0.1,cpqSmBoardFailed,Average,,Server Manager board failure The Insight Agent has detected a failure of the Compaq Server ManagerR board in the server,Server Manager board failure The Insight Agent has detected a failure of the Compaq S...,NONE,3d
cpqsrvmn.mib,cpqServerManager,.1.3.6.1.4.1.232.4.0.2,cpqSmBoardReset,Average,,Server Manager board reset The Insight Agent has detected a reset of the Server ManagerR board in the server,Server Manager board reset The Insight Agent has detected a reset of the Server Manag...,NONE,3d
cpqsrvmn.mib,cpqServerManager,.1.3.6.1.4.1.232.4.0.3,cpqSmServerManagerAlert,Average,,Threshold exeeded on Server Manager monitored item The Insight Agent has detected a monitored item on the Server Manager board exceeding a threshold when alerting is enabled for the monitored item,Threshold exeeded on Server Manager monitored item The Insight Agent has detected a m...,NONE,3d
cpqsrvmn.mib,cpqServerManager,.1.3.6.1.4.1.232.4.0.4,cpqSmCommFailed,Average,,Server Manager asynchronous communications failure The Insight Agent has detected a failure in the Server Manager board's asynchronous communication system,Server Manager asynchronous communications failure The Insight Agent has detected a f...,NONE,3d
cpqsrvmn.mib,cpqServerManager,.1.3.6.1.4.1.232.4.0.5,cpqSmBatteryFailed,Average,,Server Manager battery failure The Insight Agent has detected a failure in the Server Manager board's onboard battery,Server Manager battery failure The Insight Agent has detected a failure in the Server...,NONE,3d
cpqsrvmn.mib,cpqServerManager,.1.3.6.1.4.1.232.4.0.6,cpqSmBoardTimeout,Average,,Server Manager board timeout The Insight Agent has detected a timeout of the Server Manager board as reported by the Server Manager Board driver,Server Manager board timeout The Insight Agent has detected a timeout of the Server M...,NONE,3d
cpqsrvmn.mib,cpqServerManager,.1.3.6.1.4.1.232.4.0.7,cpqSmAlertDestinationBlacklisted,Average,,Alert destination blacklisted The Server Manager board modem has blacklisted an alert destination phone number  Once blacklisted that alert destination is no longer available for use as an alert destination  Blacklisting which only occurs in international modems is a requirement imposed by certain European countries on modems to prevent a phone number from being dialed multiple times without getting a connection The number of attempts required to have blacklisting occur vary from country to country  Once an alert destination has been blacklisted the only way to remove the blacklisted phone number is to remove power from the modem On external modems this is a trival task  When a blacklisting occurs on the Server Manager board's internal modem the task is slightly more difficult as the modem gets power from the Server Manager board To remove power from the Server Manager board's internal modem the Server Manager board must be forced into Dormant Mode This is an operating mode used to conserve battery life which is entered automatically if the board looses power To cause the board to enter Dormant Mode the following steps should be performed ) Disable alerting via CPQCAUINLM ) Disable async communication via CPQCAUINLM ) Down the server ) Exit to DOS (if applicable) ) Shut power off to the computer ) Wait  minutes before restoring power Once the  minutes has expired and power to the computer has been restored the modem will have flushed its blacklist and the board's alerting functions will work as expected,Alert destination blacklisted The Server Manager board modem has blacklisted an alert...,NONE,3d
cpqstdeq.mib,compaq,.1.3.6.1.4.1.232.0.1001,cpqSeCpuThresholdPassed,Average,,This trap is sent when an internal CPU error threshold has been passed on a particular CPU causing it to go degraded This trap will be sent when cpqSeCpuThreshPassed transitions from false to true,This trap is sent when an internal CPU error threshold has been passed on a particula...,NONE,3d
cpqstdeq.mib,compaq,.1.3.6.1.4.1.232.0.1002,cpqSePCCardThermalDegraded,Average,,This trap is sent when the PC Card Slot Thermal Sensor threshold has been exceeded for safe operations thereby causing degraded operations This trap will be sent when cpqSePCCardStatus transitions from Normal () to Thermal Degraded () The manufacturer and product information strings as well as the slot number for the degraded PC Card is provided as parameters for this trap,This trap is sent when the PC Card Slot Thermal Sensor threshold has been exceeded fo...,NONE,3d
