MIB-MODULE,MIB File,OID,Name,Recommended Action,Comments,Description,Trigger Description,Dependency,cleartime In Days
cpqida.mib,compaq,.1.3.6.1.4.1.232.0.3005,cpqDa2AccelStatusChange,Average,,Accelerator Board Status Change This trap signifies that the Insight Agent has detected a change in the cpqDaAccelStatus of array accelerator cache The current status is represented by the variable cpqDaAccelStatus,Accelerator Board Status Change This trap signifies that the Insight Agent has detect...,NONE,3d
cpqida.mib,compaq,.1.3.6.1.4.1.232.0.3006,cpqDa2AccelBadDataTrap,Average,,Accelerator Board Bad Data This trap signifies that the agent has detected an array accelerator cache board that has lost battery power  If data was being stored in the accelerator memory when the server lost power that data has been lost,Accelerator Board Bad Data This trap signifies that the agent has detected an array a...,NONE,3d
cpqida.mib,compaq,.1.3.6.1.4.1.232.0.3007,cpqDa2AccelBatteryFailed,Average,,Accelerator Board Battery Failed This trap signifies that the agent has detected a battery failure associated with the array accelerator cache board  The current battery status is indicated by the cpqDaAccelBattery variable,Accelerator Board Battery Failed This trap signifies that the agent has detected a ba...,NONE,3d
cpqida.mib,compaq,.1.3.6.1.4.1.232.0.3008,cpqDa3LogDrvStatusChange,Average,,Logical Drive Status Change This trap signifies that the agent has detected a change in the status of a drive array logical drive  The variable cpqDaLogDrvStatus indicates the current logical drive status,Logical Drive Status Change This trap signifies that the agent has detected a change ...,NONE,3d
cpqida.mib,compaq,.1.3.6.1.4.1.232.0.3009,cpqDa3SpareStatusChange,Average,,Spare Drive Status Change This trap signifies that the agent has detected a change in the status of a drive array spare drive  The variable cpqDaSpareStatus indicates the current spare drive status  The variable cpqDaSpareBusNumber indicates the SCSI bus number associated with this drive,Spare Drive Status Change This trap signifies that the agent has detected a change in...,NONE,3d
cpqida.mib,compaq,.1.3.6.1.4.1.232.0.3010,cpqDa3PhyDrvStatusChange,Average,,Physical Drive Status Change This trap signifies that the agent has detected a change in the status of a drive array physical drive  The variable cpaDaPhyDrvStatus indicates the current physical drive status The variable cpqDaPhyDrvBusNumber indicates the SCSI bus number associated with this drive,Physical Drive Status Change This trap signifies that the agent has detected a change...,NONE,3d
cpqida.mib,compaq,.1.3.6.1.4.1.232.0.3011,cpqDa3PhyDrvThreshPassedTrap,Average,,Physical Drive Threshold Passed This trap signifies that the agent has detected a factory threshold associated with one of the physical drive objects on a drive array has been exceeded  The variable cpqDaPhyDrvBusNumber indicates the SCSI bus number associated with the drive,Physical Drive Threshold Passed This trap signifies that the agent has detected a fac...,NONE,3d
cpqida.mib,compaq,.1.3.6.1.4.1.232.0.3012,cpqDa3AccelStatusChange,Average,,Accelerator Board Status Change This trap signifies that the agent has detected a change in the cpqDaAccelStatus of an array accelerator cache board  The current status is represented by the variable cpqDaAccelStatus,Accelerator Board Status Change This trap signifies that the agent has detected a cha...,NONE,3d
cpqida.mib,compaq,.1.3.6.1.4.1.232.0.3013,cpqDa3AccelBadDataTrap,Average,,Accelerator Board Bad Data This trap signifies that the agent has detected an array accelerator cache board that has lost battery power  If data was being stored in the accelerator memory when the server lost power that data has been lost,Accelerator Board Bad Data This trap signifies that the agent has detected an array a...,NONE,3d
cpqida.mib,compaq,.1.3.6.1.4.1.232.0.3014,cpqDa3AccelBatteryFailed,Average,,Accelerator Board Battery Failed This trap signifies that the agent has detected a battery failure associated with the array accelerator cache board  The current battery status is indicated by the cpqDaAccelBattery variable,Accelerator Board Battery Failed This trap signifies that the agent has detected a ba...,NONE,3d
cpqida.mib,compaq,.1.3.6.1.4.1.232.0.3015,cpqDaCntlrStatusChange,Average,,Controller Status Change This trap signifies that the agent has detected a change in the status of a drive array controller  The variable cpqDaCntlrBoardStatus indicates the current controller status User Action If the board status is generalFailure() the you may need to replace the controller  If the board status is cableProblem() check the cable connections between the controller and the storage system,Controller Status Change This trap signifies that the agent has detected a change in ...,NONE,3d
cpqida.mib,compaq,.1.3.6.1.4.1.232.0.3016,cpqDaCntlrActive,Average,,Controller Active This trap signifies that the agent has detected that a backup array controller in a duplexed pair has switched over to the active role  The variable cpqDaCntlrSlot indicates the active controller slot and cpqDaCntlrPartnerSlot indicates the backup User Action Check the partner controller for problems If this was the result of a user initiated switch over no action is required,Controller Active This trap signifies that the agent has detected that a backup array...,NONE,3d
cpqida.mib,compaq,.1.3.6.1.4.1.232.0.3017,cpqDa4SpareStatusChange,Average,,Spare Drive Status Change This trap signifies that the agent has detected a change in the status of a drive array spare drive  The variable cpqDaSpareStatus indicates the current spare drive status User Action If the spare drive status is failed replace the drive,Spare Drive Status Change This trap signifies that the agent has detected a change in...,NONE,3d
cpqida.mib,compaq,.1.3.6.1.4.1.232.0.3018,cpqDa4PhyDrvStatusChange,Average,,Physical Drive Status Change This trap signifies that the agent has detected a change in the status of a drive array physical drive  The variable cpaDaPhyDrvStatus indicates the current physical drive status User Action If the physical drive failed or predicting failure replace the drive,Physical Drive Status Change This trap signifies that the agent has detected a change...,NONE,3d
cpqida.mib,compaq,.1.3.6.1.4.1.232.0.3019,cpqDa4PhyDrvThreshPassedTrap,Average,,Physical Drive Threshold Passed This trap signifies that the agent has detected a factory threshold associated with one of the physical drive objects on a drive array has been exceeded User Action If the physical drive is predicting failure replace the drive,Physical Drive Threshold Passed This trap signifies that the agent has detected a fac...,NONE,3d
cpqida.mib,compaq,.1.3.6.1.4.1.232.0.3020,cpqDaTapeLibraryStatusChange,Average,,Tape Library Status Change This trap signifies that the agent has detected a change in the status of a tape library  The variable cpqDaTapeLibraryStatus indicates the current tape library status  The variable cpqDaTapeLibraryScsiTarget indicates the SCSI ID of the tape library User Action If the tape library is failed check the tape library front panel,Tape Library Status Change This trap signifies that the agent has detected a change i...,NONE,3d
cpqida.mib,compaq,.1.3.6.1.4.1.232.0.3021,cpqDaTapeLibraryDoorStatusChange,Average,,Tape Library Door Status Change This trap signifies that the agent has detected a change in the door status of a tape library  The variable cpqDaTapeLibraryDoorStatus indicates the current tape library door status  The variable cpqDaTapeLibraryScsiTarget indicates the the SCSI ID of the tape library User Action If the tape library door is open close the tape library door,Tape Library Door Status Change This trap signifies that the agent has detected a cha...,NONE,3d
cpqida.mib,compaq,.1.3.6.1.4.1.232.0.3022,cpqDaTapeDriveStatusChange,Average,,Tape Drive Status Change This trap signifies that the agent has detected a change in the status of a tape drive  The variable cpqDaTapeDrvStatus indicates the current tape status  The variable cpqDaTapeDrvScsiIdIndex indicates the the SCSI ID of the tape drive User Action If the tape is failed check the tape and all SCSI connections,Tape Drive Status Change This trap signifies that the agent has detected a change in ...,NONE,3d
cpqida.mib,compaq,.1.3.6.1.4.1.232.0.3023,cpqDaTapeDriveCleaningRequired,Average,,Tape Drive Cleaning Required trap The agent has detected a tape drive that needs to have a cleaning tape inserted and run  This will cause the tape drive heads to be cleaned,Tape Drive Cleaning Required trap The agent has detected a tape drive that needs to h...,NONE,3d
cpqida.mib,compaq,.1.3.6.1.4.1.232.0.3024,cpqDaTapeDriveCleanTapeReplace,Average,,Tape Drive Cleaning Tape Needs Replacing The agent has detected that an autoloader tape unit has a cleaning tape that has been fully used and therefore needs to be replaced with a new cleaning tape,Tape Drive Cleaning Tape Needs Replacing The agent has detected that an autoloader ta...,NONE,3d
cpqida.mib,compaq,.1.3.6.1.4.1.232.0.3025,cpqDa5AccelStatusChange,Average,,Accelerator Board Status Change This trap signifies that the agent has detected a change in the status of an array accelerator cache board  The current status is represented by the variable cpqDaAccelStatus User Action If the accelerator board status is permDisabled() you may need to replace the accelerator board,Accelerator Board Status Change This trap signifies that the agent has detected a cha...,NONE,3d
cpqida.mib,compaq,.1.3.6.1.4.1.232.0.3026,cpqDa5AccelBadDataTrap,Average,,Accelerator Board Bad Data This trap signifies that the agent has detected an array accelerator cache board that has lost battery power  If data was being stored in the accelerator cache memory when the server lost power that data has been lost User Action Verify that no data has been lost,Accelerator Board Bad Data This trap signifies that the agent has detected an array a...,NONE,3d
cpqida.mib,compaq,.1.3.6.1.4.1.232.0.3027,cpqDa5AccelBatteryFailed,Average,,Accelerator Board Battery Failed This trap signifies that the agent has detected a battery failure associated with the array accelerator cache board User Action Replace the Accelerator Cache Board,Accelerator Board Battery Failed This trap signifies that the agent has detected a ba...,NONE,3d
cpqida.mib,compaq,.1.3.6.1.4.1.232.0.3028,cpqDa5CntlrStatusChange,Average,,Controller Status Change This trap signifies that the agent has detected a change in the status of a drive array controller  The variable cpqDaCntlrBoardStatus indicates the current controller status User Action If the board status is generalFailure() you may need to replace the controller  If the board status is cableProblem() check the cable connections between the controller and the storage system,Controller Status Change This trap signifies that the agent has detected a change in ...,NONE,3d
cpqida.mib,compaq,.1.3.6.1.4.1.232.0.3029,cpqDa5PhyDrvStatusChange,Average,,Physical Drive Status Change This trap signifies that the agent has detected a change in the status of a drive array physical drive  The variable cpaDaPhyDrvStatus indicates the current physical drive status User Action If the physical drive status is failed() or predictiveFailure() replace the drive,Physical Drive Status Change This trap signifies that the agent has detected a change...,NONE,3d
cpqida.mib,compaq,.1.3.6.1.4.1.232.0.3030,cpqDa5PhyDrvThreshPassedTrap,Average,,Physical Drive Threshold Passed This trap signifies that the agent has detected a factory threshold associated with one of the physical drive objects on a drive array has been exceeded User Action Replace the physical drive,Physical Drive Threshold Passed This trap signifies that the agent has detected a fac...,NONE,3d
cpqida.mib,compaq,.1.3.6.1.4.1.232.0.3031,cpqDa2TapeLibraryStatusChange,Average,,Tape Library Status Change This trap signifies that the agent has detected a change in the status of a tape library  The variable cpqDaTapeLibraryStatus indicates the current tape library status  The variable cpqDaTapeLibraryScsiTarget indicates the SCSI ID of the tape library User Action If the tape library is failed check the tape library front panel,Tape Library Status Change This trap signifies that the agent has detected a change i...,NONE,3d
cpqida.mib,compaq,.1.3.6.1.4.1.232.0.3032,cpqDa2TapeDriveStatusChange,Average,,Tape Drive Status Change This trap signifies that the agent has detected a change in the status of a tape drive  The variable cpqDaTapeDrvStatus indicates the current tape status  The variable cpqDaTapeDrvScsiIdIndex indicates the the SCSI ID of the tape drive User Action If the tape is failed check the tape and all SCSI connections,Tape Drive Status Change This trap signifies that the agent has detected a change in ...,NONE,3d
cpqida.mib,compaq,.1.3.6.1.4.1.232.0.3033,cpqDa6CntlrStatusChange,Average,,Controller Status Change This trap signifies that the agent has detected a change in the status of a drive array controller  The variable cpqDaCntlrBoardStatus indicates the current controller status User Action If cpqDaCntlrBoardStatus is 'generalFailure()' you may need to reboot the server or replace the controller After the system is rebooted check the variable cpqDaCntlrLastLockupCode for the controller’s last lockup code If cpqDaCntlrBoardStatus is 'cableProblem()' check the cable connections between the controller and the storage system If cpqDaCntlrBoardStatus is 'cacheModuleMissing()' the array controller is operating in an unsupported configuration and requires that a cache module be attached to the controller,Controller Status Change This trap signifies that the agent has detected a change in ...,NONE,3d
cpqida.mib,compaq,.1.3.6.1.4.1.232.0.3034,cpqDa6LogDrvStatusChange,Average,,Logical Drive Status Change This trap signifies that the agent has detected a change in the status of a drive array logical drive  The variable cpqDaLogDrvStatus indicates the current logical drive status,Logical Drive Status Change This trap signifies that the agent has detected a change ...,NONE,3d
cpqida.mib,compaq,.1.3.6.1.4.1.232.0.3035,cpqDa6SpareStatusChange,Average,,Spare Drive Status Change This trap signifies that the agent has detected a change in the status of a drive array spare drive  The variable cpqDaSpareStatus indicates the current spare drive status User Action If the spare drive status is failed replace the drive,Spare Drive Status Change This trap signifies that the agent has detected a change in...,NONE,3d
cpqida.mib,compaq,.1.3.6.1.4.1.232.0.3036,cpqDa6PhyDrvStatusChange,Average,,Physical Drive Status Change This trap signifies that the agent has detected a change in the status of a drive array physical drive  The variable cpaDaPhyDrvStatus indicates the current physical drive status User Action If the physical drive status is failed() or predictiveFailure() replace the drive,Physical Drive Status Change This trap signifies that the agent has detected a change...,NONE,3d
cpqida.mib,compaq,.1.3.6.1.4.1.232.0.3037,cpqDa6PhyDrvThreshPassedTrap,Average,,Physical Drive Threshold Passed This trap signifies that the agent has detected a factory threshold associated with one of the physical drive objects on a drive array has been exceeded User Action Replace the physical drive,Physical Drive Threshold Passed This trap signifies that the agent has detected a fac...,NONE,3d
cpqida.mib,compaq,.1.3.6.1.4.1.232.0.3038,cpqDa6AccelStatusChange,Average,,Cache Module Board Status Change This trap signifies that the agent has detected a change in the status of a cache module board  The current status is represented by the variable cpqDaAccelStatus User Action If cpqDaAccelStatus is 'permDisabled()' you may need to replace the cache module board If cpqDaAccelStatus is 'cacheModFlashMemNotAttached()' install the flash memory,Cache Module Board Status Change This trap signifies that the agent has detected a ch...,NONE,3d
cpqida.mib,compaq,.1.3.6.1.4.1.232.0.3039,cpqDa6AccelBadDataTrap,Average,,Cache Module Board Bad Data This trap signifies that the agent has detected a cache module board that has lost backup power  If data was being stored in the cache module memory when the server lost power that data has been lost The backup power source is indicated by cpqDaAccelBackupPowerSource User Action Verify that no data has been lost,Cache Module Board Bad Data This trap signifies that the agent has detected a cache m...,NONE,3d
cpqida.mib,compaq,.1.3.6.1.4.1.232.0.3040,cpqDa6AccelBatteryFailed,Average,,Cache Module Board Backup Power Source Failed This trap signifies that the agent has detected a backup power source failure associated with the cache module board The backup power source is indicated by cpqDaAccelBackupPowerSource User Action Replace the Backup Power Source,Cache Module Board Backup Power Source Failed This trap signifies that the agent has ...,NONE,3d
cpqida.mib,compaq,.1.3.6.1.4.1.232.0.3041,cpqDa6TapeLibraryStatusChange,Average,,Tape Library Status Change This trap signifies that the agent has detected a change in the status of a tape library  The variable cpqDaTapeLibraryStatus indicates the current tape library status  The variable cpqDaTapeLibraryScsiTarget indicates the SCSI ID of the tape library User Action If cpqDaTapeLibraryStatus is 'failed()' check the tape library front panel,Tape Library Status Change This trap signifies that the agent has detected a change i...,NONE,3d
cpqida.mib,compaq,.1.3.6.1.4.1.232.0.3042,cpqDa6TapeLibraryDoorStatusChange,Average,,Tape Library Door Status Change This trap signifies that the agent has detected a change in the door status of a tape library  The variable cpqDaTapeLibraryDoorStatus indicates the current tape library door status  The variable cpqDaTapeLibraryScsiTarget indicates the the SCSI ID of the tape library User Action If cpqDaTapeLibraryDoorStatus is 'open()' close the tape library door,Tape Library Door Status Change This trap signifies that the agent has detected a cha...,NONE,3d
cpqida.mib,compaq,.1.3.6.1.4.1.232.0.3043,cpqDa6TapeDriveStatusChange,Average,,Tape Drive Status Change This trap signifies that the agent has detected a change in the status of a tape drive  The variable cpqDaTapeDrvStatus indicates the current tape status  The variable cpqDaTapeDrvScsiIdIndex indicates the the SCSI ID of the tape drive User Action If cpqDaTapeDrvStatus is 'failed()' check the tape and all SCSI connections,Tape Drive Status Change This trap signifies that the agent has detected a change in ...,NONE,3d
cpqida.mib,compaq,.1.3.6.1.4.1.232.0.3044,cpqDa6TapeDriveCleaningRequired,Average,,Tape Drive Cleaning Required trap The agent has detected a tape drive that needs to have a cleaning tape inserted and run  This will cause the tape drive heads to be cleaned,Tape Drive Cleaning Required trap The agent has detected a tape drive that needs to h...,NONE,3d
cpqida.mib,compaq,.1.3.6.1.4.1.232.0.3045,cpqDa6TapeDriveCleanTapeReplace,Average,,Tape Drive Cleaning Tape Needs Replacing The agent has detected that an autoloader tape unit has a cleaning tape that has been fully used and therefore needs to be replaced with a new cleaning tape,Tape Drive Cleaning Tape Needs Replacing The agent has detected that an autoloader ta...,NONE,3d
cpqida.mib,compaq,.1.3.6.1.4.1.232.0.3046,cpqDa7PhyDrvStatusChange,Average,,Physical Drive Status Change This trap signifies that the agent has detected a change in the status of a drive array physical drive  The variable cpaDaPhyDrvStatus indicates the current physical drive status User Action If cpaDaPhyDrvStatus is 'failed()' 'predictiveFailure()' 'ssdWearOut()' or 'notAuthenticated()' replace the drive,Physical Drive Status Change This trap signifies that the agent has detected a change...,NONE,3d
cpqida.mib,compaq,.1.3.6.1.4.1.232.0.3047,cpqDa7SpareStatusChange,Average,,Spare Drive Status Change This trap signifies that the agent has detected a change in the status of a drive array spare drive  The variable cpqDaSpareStatus indicates the current spare drive status User Action If cpqDaSpareStatus is 'failed()' replace the drive,Spare Drive Status Change This trap signifies that the agent has detected a change in...,NONE,3d
cpqida.mib,compaq,.1.3.6.1.4.1.232.0.3048,cpqDaCntlrPartnerStatusChange,Average,,Partner Controller Status Change This trap signifies that the agent has detected a change in the status of a drive array partner controller  The variable cpqDaCntlrPartnerBoardStatus indicates the current partner controller status The variable cpqDaCntlrSerialNumber indicates the controller’s serial number and cpqDaCntlrPartnerSerialNumber indicates the partner controller’s serial number User Action Check the partner controller for problems If lost communication with the partner controller is the result of a user initiated action no remedial action is required,Partner Controller Status Change This trap signifies that the agent has detected a ch...,NONE,3d
cpqida.mib,compaq,.1.3.6.1.4.1.232.0.3049,cpqDaPhyDrvSSDWearStatusChange,Average,,Solid State Disk Wear Status Change This trap signifies that the agent has detected a change in the SSD wear status of a drive array physical drive  The variable cpqDaPhyDrvSSDWearStatus indicates the current SSD wear status User Action If cpqDaPhyDrvSSDWearStatus is 'ssdWearOut()' replace the drive,Solid State Disk Wear Status Change This trap signifies that the agent has detected a...,NONE,3d
cpqide.mib,compaq,.1.3.6.1.4.1.232.0.14001,cpqIdeDriveDegraded,Average,,An IDE drive status has been set to degraded User Action The drive should be scheduled for replacement Refer to the appropriate Maintenance and Service Guide for detailed information on a component replacement,An IDE drive status has been set to degraded User Action The drive should be schedule...,NONE,3d
cpqide.mib,compaq,.1.3.6.1.4.1.232.0.14002,cpqIdeDriveOk,Average,,An IDE drive status has been set to ok User Action None,An IDE drive status has been set to ok User Action None.,NONE,3d
cpqide.mib,compaq,.1.3.6.1.4.1.232.0.14003,cpqIdeDriveUltraAtaDegraded,Average,,An IDE drive detects an excessive number of Ultra ATA data transmission errors between the hard drive and the processor User Action For best performance move Ultra ATA devices to the primary controller and non Ultra ATA devices to the secondary controller  If errors still persist consider replacing the standard conductor IDE cable with an conductor Ultra ATA cable,An IDE drive detects an excessive number of Ultra ATA data transmission errors betwee...,NONE,3d
cpqide.mib,compaq,.1.3.6.1.4.1.232.0.14004,cpqIdeAtaDiskStatusChange,Average,,ATA Disk Status Change This trap signifies that the agent has detected a change in the status of an ATA disk drive  The variable cpqIdeAtaDiskStatus indicates the current disk drive status User Action If cpqIdeAtaDiskStatus is 'smartError()' 'failed()' or 'ssdWearOut()' replace the drive,ATA Disk Status Change This trap signifies that the agent has detected a change in th...,NONE,3d
cpqide.mib,compaq,.1.3.6.1.4.1.232.0.14005,cpqIdeLogicalDriveStatusChange,Average,,IDE Logical Drive Status Change This trap signifies that the agent has detected a change in the status of an IDE logical drive  The variable cpqIdeLogicalDriveStatus indicates the current logical drive status User Action If the logical drive status is failed() examine the array for failed drives that need replacement,IDE Logical Drive Status Change This trap signifies that the agent has detected a cha...,NONE,3d
cpqide.mib,compaq,.1.3.6.1.4.1.232.0.14006,cpqIdeAtaDiskSSDWearStatusChange,Average,,Solid State Disk Wear Status Change This trap signifies that the agent has detected a change in the SSD wear status of a SATA physical drive  The variable cpqIdeAtaDiskSSDWearStatus indicates the current SSD wear status User Action If cpqIdeAtaDiskSSDWearStatus is 'ssdWearOut()' replace the drive,Solid State Disk Wear Status Change This trap signifies that the agent has detected a...,NONE,3d
cpqnic.mib,compaq,.1.3.6.1.4.1.232.0.18001,cpqNicConnectivityRestored,Average,,This trap will be sent any time connectivity is restored to a logical adapter  This occurs when the physical adapter in a single adapter configuration returns to the OK condition or at least one physical adapter in a logical adapter group returns to the OK condition This can be caused by replacement of a faulty cable or reattaching a cable that was unplugged User Action None required,This trap will be sent any time connectivity is restored to a logical adapter  This o...,NONE,3d
cpqnic.mib,compaq,.1.3.6.1.4.1.232.0.18002,cpqNicConnectivityLost,Average,,This trap will be sent any time the status of a logical adapter changes to the Failed condition  This occurs when the adapter in a single adapter configuration fails or when the last adapter in a redundant configuration fails This can be caused by loss of link due to a cable being removed from the adapter or the Hub or Switch  Internal adapter Hub or Switch failures can also cause this condition User Action Check the cables to the adapter and the Hub or Switch  If no cable problems are found the adapter Hub or Switch may need replacement,This trap will be sent any time the status of a logical adapter changes to the Failed...,NONE,3d
cpqnic.mib,compaq,.1.3.6.1.4.1.232.0.18003,cpqNicRedundancyIncreased,Average,,This trap will be sent any time a previously failed physical adapter in a connected logical adapter group returns to the OK condition  This trap is not sent when a logical adapter group has connectivity restored from a Failed condition  The cpqNicConnectivityRestored trap is sent instead This can be caused by replacement of a faulty cable or reattaching a cable that was unplugged User Action  None required,This trap will be sent any time a previously failed physical adapter in a connected l...,NONE,3d
cpqnic.mib,compaq,.1.3.6.1.4.1.232.0.18004,cpqNicRedundancyReduced,Average,,This trap will be sent any time a physical adapter in a logical adapter group changes to the Failed condition but at least one physical adapter remains in the OK condition This can be caused by loss of link due to a cable being removed from the adapter or the Hub or Switch  Internal adapter Hub or Switch failures can also cause this condition User Action Check the cables to the adapter and the Hub or Switch  If no cable problems are found the adapter Hub or Switch may need replacement,This trap will be sent any time a physical adapter in a logical adapter group changes...,NONE,3d
cpqnic.mib,compaq,.1.3.6.1.4.1.232.0.18005,cpqNic2ConnectivityRestored,Average,,This trap will be sent any time connectivity is restored to a logical adapter  This occurs when the physical adapter in a single adapter configuration returns to the OK condition or at least one physical adapter in a logical adapter group returns to the OK condition This can be caused by replacement of a faulty cable or reattaching a cable that was unplugged User Action None required,This trap will be sent any time connectivity is restored to a logical adapter  This o...,NONE,3d
cpqnic.mib,compaq,.1.3.6.1.4.1.232.0.18006,cpqNic2ConnectivityLost,Average,,This trap will be sent any time the status of a logical adapter changes to the Failed condition  This occurs when the adapter in a single adapter configuration fails or when the last adapter in a redundant configuration fails This can be caused by loss of link due to a cable being removed from the adapter or the Hub or Switch  Internal adapter Hub or Switch failures can also cause this condition User Action Check the cables to the adapter and the Hub or Switch  If no cable problems are found the adapter Hub or Switch may need replacement,This trap will be sent any time the status of a logical adapter changes to the Failed...,NONE,3d
cpqnic.mib,compaq,.1.3.6.1.4.1.232.0.18007,cpqNic2RedundancyIncreased,Average,,This trap will be sent any time a previously failed physical adapter in a connected logical adapter group returns to the OK condition  This trap is not sent when a logical adapter group has connectivity restored from a Failed condition  The cpqNicConnectivityRestored trap is sent instead This can be caused by replacement of a faulty cable or reattaching a cable that was unplugged User Action  None required,This trap will be sent any time a previously failed physical adapter in a connected l...,NONE,3d
cpqnic.mib,compaq,.1.3.6.1.4.1.232.0.18008,cpqNic2RedundancyReduced,Average,,This trap will be sent any time a physical adapter in a logical adapter group changes to the Failed condition but at least one physical adapter remains in the OK condition This can be caused by loss of link due to a cable being removed from the adapter or the Hub or Switch  Internal adapter Hub or Switch failures can also cause this condition User Action Check the cables to the adapter and the Hub or Switch  If no cable problems are found the adapter Hub or Switch may need replacement,This trap will be sent any time a physical adapter in a logical adapter group changes...,NONE,3d
cpqnic.mib,compaq,.1.3.6.1.4.1.232.0.18009,cpqNicVirusLikeActivityDetected,Average,,This trap will be sent when the Virus Throttle Filter Driver detects virus like activity User Action  The system reporting this trap requires immediate attention,This trap will be sent when the Virus Throttle Filter Driver detects virus like activ...,NONE,3d
cpqnic.mib,compaq,.1.3.6.1.4.1.232.0.18010,cpqNicVirusLikeActivityStopped,Average,,This trap will be sent when the Virus Throttle Filter Driver no longer detects virus like activity User Action  None required,This trap will be sent when the Virus Throttle Filter Driver no longer detects virus ...,NONE,3d
cpqnic.mib,compaq,.1.3.6.1.4.1.232.0.18011,cpqNic3ConnectivityRestored,Average,,This trap will be sent any time connectivity is restored to a logical adapter  This occurs when the physical adapter in a single adapter configuration returns to the OK condition or at least one physical adapter in a logical adapter group returns to the OK condition This can be caused by replacement of a faulty cable or reattaching a cable that was unplugged User Action None required,This trap will be sent any time connectivity is restored to a logical adapter  This o...,NONE,3d
cpqnic.mib,compaq,.1.3.6.1.4.1.232.0.18012,cpqNic3ConnectivityLost,Average,,This trap will be sent any time the status of a logical adapter changes to the Failed condition  This occurs when the adapter in a single adapter configuration fails or when the last adapter in a redundant configuration fails This can be caused by loss of link due to a cable being removed from the adapter or the Hub or Switch  Internal adapter Hub or Switch failures can also cause this condition User Action Check the cables to the adapter and the Hub or Switch  If no cable problems are found the adapter Hub or Switch may need replacement,This trap will be sent any time the status of a logical adapter changes to the Failed...,NONE,3d
cpqnic.mib,compaq,.1.3.6.1.4.1.232.0.18013,cpqNic3RedundancyIncreased,Average,,This trap will be sent any time a previously failed physical adapter in a connected logical adapter group returns to the OK condition  This trap is not sent when a logical adapter group has connectivity restored from a Failed condition  The cpqNicConnectivityRestored trap is sent instead This can be caused by replacement of a faulty cable or reattaching a cable that was unplugged User Action  None required,This trap will be sent any time a previously failed physical adapter in a connected l...,NONE,3d
cpqnic.mib,compaq,.1.3.6.1.4.1.232.0.18014,cpqNic3RedundancyReduced,Average,,This trap will be sent any time a physical adapter in a logical adapter group changes to the Failed condition but at least one physical adapter remains in the OK condition This can be caused by loss of link due to a cable being removed from the adapter or the Hub or Switch  Internal adapter Hub or Switch failures can also cause this condition User Action Check the cables to the adapter and the Hub or Switch  If no cable problems are found the adapter Hub or Switch may need replacement,This trap will be sent any time a physical adapter in a logical adapter group changes...,NONE,3d
cpqscsi.mib,cpqScsi,.1.3.6.1.4.1.232.5.0.1,cpqScsiCntlrStatusChange,Average,,SCSI Controller Status Change The agent has detected a change in the controller status of a SCSI Controller  The variable cpqScsiCntlrStatus indicates the current controller status,SCSI Controller Status Change The agent has detected a change in the controller statu...,NONE,3d
cpqscsi.mib,cpqScsi,.1.3.6.1.4.1.232.5.0.2,cpqScsiLogDrvStatusChange,Average,,Logical Drive Status Change The agent has detected a change in the Logical Drive Status of a SCSI logical drive  The current logical drive status is indicated by the cpqScsiLogDrvStatus variable,Logical Drive Status Change The agent has detected a change in the Logical Drive Stat...,NONE,3d
cpqscsi.mib,cpqScsi,.1.3.6.1.4.1.232.5.0.3,cpqScsiPhyDrvStatusChange,Average,,Physical Drive Status Change The agent has detected a change in the status of a SCSI physical drive  The current physical drive status is indicated in the cpqScsiPhyDrvStatus variable,Physical Drive Status Change The agent has detected a change in the status of a SCSI ...,NONE,3d
cpqscsi.mib,compaq,.1.3.6.1.4.1.232.0.5001,cpqScsi2CntlrStatusChange,Average,,SCSI Controller Status Change The agent has detected a change in the controller status of a SCSI Controller  The variable cpqScsiCntlrStatus indicates the current controller status,SCSI Controller Status Change The agent has detected a change in the controller statu...,NONE,3d
cpqscsi.mib,compaq,.1.3.6.1.4.1.232.0.5002,cpqScsi2LogDrvStatusChange,Average,,Logical Drive Status Change The agent has detected a change in the Logical Drive Status of a SCSI logical drive  The current logical drive status is indicated by the cpqScsiLogDrvStatus variable,Logical Drive Status Change The agent has detected a change in the Logical Drive Stat...,NONE,3d
cpqscsi.mib,compaq,.1.3.6.1.4.1.232.0.5003,cpqScsi2PhyDrvStatusChange,Average,,Physical Drive Status Change The agent has detected a change in the status of a SCSI physical drive  The current physical drive status is indicated in the cpqScsiPhyDrvStatus variable,Physical Drive Status Change The agent has detected a change in the status of a SCSI ...,NONE,3d
cpqscsi.mib,compaq,.1.3.6.1.4.1.232.0.5004,cpqTapePhyDrvStatusChange,Average,,Tape Drive Status Change The agent has detected a change in the status of a Tape drive  The current physical drive status is indicated in the cpqTapePhyDrvCondition variable,Tape Drive Status Change The agent has detected a change in the status of a Tape driv...,NONE,3d
cpqscsi.mib,compaq,.1.3.6.1.4.1.232.0.5005,cpqScsi3CntlrStatusChange,Average,,SCSI Controller Status Change The agent has detected a change in the controller status of a SCSI Controller  The variable cpqScsiCntlrStatus indicates the current controller status,SCSI Controller Status Change The agent has detected a change in the controller statu...,NONE,3d
cpqscsi.mib,compaq,.1.3.6.1.4.1.232.0.5006,cpqScsi3PhyDrvStatusChange,Average,,Physical Drive Status Change The agent has detected a change in the status of a SCSI physical drive  The current physical drive status is indicated in the cpqScsiPhyDrvStatus variable,Physical Drive Status Change The agent has detected a change in the status of a SCSI ...,NONE,3d
