MIB-MODULE,MIB File,OID,Name,Recommended Action,Comments,Description,Trigger Description,Dependency,cleartime In Days
ILO,ILO,.1.3.6.1.4.1.232.0.6009,cpqHeThermalCpuFanFailed ,Major,,The CPU fan status has been set to failed;A processor fan is not operating normally;  The server will beshutdown;,He-The CPU fan status has been set to failed,.1.3.6.1.4.1.232.0.6010,3d
ILO,ILO,.1.3.6.1.4.1.232.0.6012,cpqHeThermalConfirmation ,Average,,The server is operational again;The server has previously been shutdown due to a thermalanomaly on the server and has just become operational again;,He-The server was own due to a thermalanomaly on the server and has just become operational again,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.6071,cpqHeSysBatteryRemoved ,Average,,The system battery condition has removed for the specified chassis and index location;,He-The system battery condition has removed for the specified chassis and index location;,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.6070,cpqHeSysBatteryFailed ,Critical,,The system battery condition has been set to failedfor the specified chassis and index location;,He-The system battery condition has been set to failedfor the specified chassis and index location;,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.6057,cpqHeResMemBoardRemoved ,Average,,Memory board or cartridge removed;An Advanced Memory Protection sub;system board or cartridge hasbeen removed from the system;User Action; Insure the board or cartridge has memory correctlyinstalled and re;insert the memory board or cartridge back intothe system;,He-Memory board or cartridge remove,.1.3.6.1.4.1.232.0.6058,3d
ILO,ILO,.1.3.6.1.4.1.232.0.6058,cpqHeResMemBoardInserted ,Information,,Memory board or cartridge inserted;An Advanced Memory Protection sub;system board or cartridge hasbeen inserted into the system;User Action; None;,He-Memory board or cartridge inserted,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.6059,cpqHeResMemBoardBusError ,Critical,,Memory board or cartridge bus error detected;An Advanced Memory Protection sub;system board or cartridgebus error has been detected;User Action; Replace the indicated board or cartridge;,He-Memory board or cartridge bus error detected,.1.3.6.1.4.1.232.0.6058,3d
ILO,ILO,.1.3.6.1.4.1.232.0.6053,cpqHeResilientMemXorMemoryEngaged ,Average,,Advanced Memory Protection XOR Engine Memory Engaged;The Advanced Memory Protection subsystem has detected a memoryfault; The XOR engine has been activated;User Action; Replace the faulty memory;,He-Advanced Memory Protection XOR Engine Memory Engaged,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.6047,cpqHeResilientMemOnlineSpareEngaged ,Average,,Advanced Memory Protection Online Spare Engaged;The Advanced Memory Protection subsystem has detected a memoryfault; The Online Spare Memory has been activated;User Action; Schedule server down;time to replace the faultymemory;,He-Advanced Memory Protection Online Spare Engaged,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.6051,cpqHeResilientMemMirroredMemoryEngaged ,Average,,Advanced Memory Protection Mirrored Memory Engaged;The Advanced Memory Protection subsystem has detected a memoryfault; Mirrored Memory has been activated;User Action; Replace the faulty memory;,He-Advanced Memory Protection Mirrored Memory Engaged,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.6068,cpqHeResilientMemLockStepMemoryEngaged ,Average,,Advanced Memory Protection LockStep Engine Memory Engaged;The Advanced Memory Protection subsystem has detected a memoryfault; The LockStep engine has been activated;User Action; Replace the faulty memory;,He-Advanced Memory Protection LockStep Engine Memory Engaged;,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.6052,cpqHeResilientAdvancedECCMemoryEngaged ,Average,,Advanced Memory Protection Advanced ECC Memory Engaged;The Advanced Memory Protection subsystem has detected a memoryfault; Advanced ECC has been activated;User Action; Replace the faulty memory;,He-Advanced Memory Protection Advanced ECC Memory Engaged,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.6013,cpqHePostError ,Average,,One or more POST errors occurred;Power On Self;Test (POST) errors occur during the serverrestart process;  ,He-Power On Self;Test (POST) errors occur during the serverrestart process,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.6062,cpqHeManagementProcReady ,Average,,The Management processor is readyThe management processor has successfully reset and is now availableagain;User action; None,He-The management processor has successfully reset and is now availableagain,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.6061,cpqHeManagementProcInReset ,Average,,The Management processor is currently in resetThe management processor is currently in the process of being resetbecause of a firmware update or some other event;User action; None,He-The management processor is currently in the process of being resetbecause of a firmware update /other event,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.6063,cpqHeManagementProcFailedReset ,Critical,,The Management processor failed resetThe management processor was not successfully reset and is notoperational;User action; Reset the management procesessor again or re;flashthe management processor firmware;,He-The management processor was not successfully reset and is notoperational,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.6014,cpqHeFltTolPwrSupplyDegraded ,Major,,The fault tolerant power supply sub;system condition has beenset to degraded;,He-The fault tolerant power supply sub;system condition has beenset to degraded;,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.6060,cpqHeEventOccurred ,Average,,An event has occurred;User Action; None;,He-An event has occurred,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.6.0.2,cpqHeCorrectableMemoryLogDisabled ,Average,,Correctable memory error tracking disabled;The frequency of errors is so high that the error trackinglogic has been temporarily disabled;  The cpqHeCorrMemLogStatusvariable indicated the current tracking status;,He-Correctable memory error tracking disabled;,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.6.0.1,cpqHeCorrectableMemoryError ,Major,,A correctable memory error occurred;The error has been corrected;  The current number of correctablememory errors is reported in the variable cpqHeCorrMemTotalErrs;,He- The current number of correctablememory errors is reported,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.6011,cpqHeAsrConfirmation ,Average,,The server is operational again;The server has previously been shutdown by theAutomatic Server Recovery (ASR) feature and has justbecome operational again;,He-he server has previously been shutdown by theAutomatic Server Recovery (ASR) feature and has justbecome operational ,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.6065,cpqHe5ResMemBoardRemoved ,Average,,Memory board or cartridge or riser removed;An Advanced Memory Protection sub;system board or cartridge or riser hasbeen removed from the system; Value ; for CPU means memory is not processor based;User Action; Insure the board or cartridge or riser has memory correctlyinstalled and re;insert the memory board or cartridge or CPU back intothe system;,He-Memory board or cartridge or riser removed;,.1.3.6.1.4.1.232.0.6066,3d
ILO,ILO,.1.3.6.1.4.1.232.0.6066,cpqHe5ResMemBoardInserted ,Clear,,Memory board or cartridge or riser inserted;An Advanced Memory Protection sub;system board or cartridge or riserHas been inserted into the system; Value ; for CPU means memory is not processor based;User Action; None;,He-Memory board or cartridge or riser inserted,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.6067,cpqHe5ResMemBoardBusError ,Critical,,Memory board or cartridge or Riser bus error detected;An Advanced Memory Protection sub;system board or cartridge or Riserbus error has been detected; Value ; for CPU means memory is not processor based;User Action; Replace the indicated board or cartridge or Riser;,He5-Memory board or cartridge or Riser bus error detected,.1.3.6.1.4.1.232.0.6066,3d
ILO,ILO,.1.3.6.1.4.1.232.0.6064,cpqHe5CorrMemReplaceMemModule ,Average,,Corrected \ uncorrected Memory Errors DetectedThe errors have been corrected; but the memory module should bereplaced; Value ; for CPU means memory is not Processor based,He5-Corrected \ uncorrected Memory Errors DetectedThe errors have been corrected; but the memory module should bereplaced,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.6048,cpqHe4FltTolPowerSupplyOk ,Clear,,The fault tolerant power supply condition has been set backto the OK state for the specified chassis and bay location;,He4-Corrected \ uncorrected Memory Errors DetectedThe errors have been corrected; but the memory module should bereplaced,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.6050,cpqHe4FltTolPowerSupplyFailed ,Critical,,The fault tolerant power supply condition has been setto failed for the specified chassis and bay location;,He4-The fault tolerant power supply condition has been setto failed,.1.3.6.1.4.1.232.0.6048,3d
ILO,ILO,.1.3.6.1.4.1.232.0.6049,cpqHe4FltTolPowerSupplyDegraded ,Major,,The fault tolerant power supply condition has been setto degraded for the specified chassis and bay location;,He4-The fault tolerant power supply condition has been setto degraded,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.6069,cpqHe4FltTolPowerSupplyACpowerloss ,Average,,The fault tolerant power supply AC power loss for the specified chassis and bay location;,He4-The fault tolerant power supply AC power loss for the specified chassis and bay location;,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.6056,cpqHe4CorrMemReplaceMemModule ,Average,,Corrected Memory Errors DetectedThe errors have been corrected; but the memory module should bereplaced;,He4-DetectedThe errors have been corrected; but the memory module should bereplaced;,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.6019,cpqHe3ThermalTempOk ,Clear,,The temperature status has been set to ok;The server's temperature has returned to the normal operatingrange;,He3-The temperature status has been set to ok,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.6017,cpqHe3ThermalTempFailed ,Critical,,The temperature status has been set to failed;The system will be shutdown due to this thermal condition;,"He3-The temperature status has been set to failed, May lead to sys down",.1.3.6.1.4.1.232.0.6019,3d
ILO,ILO,.1.3.6.1.4.1.232.0.6018,cpqHe3ThermalTempDegraded ,Major,,The temperature status has been set to degraded;The server's temperature is outside of the normal operatingrange;  The server will be shutdown if thecpqHeThermalDegradedAction variable is set to shutdown(;);,"He3-The server's temperature is outside of the normal operatingrange, may lead to sys down",.1.3.6.1.4.1.232.0.6019,3d
ILO,ILO,.1.3.6.1.4.1.232.0.6022,cpqHe3ThermalSystemFanOk ,Clear,,The system fan status has been set to ok;Any previously non;operational system fans have returned tonormal operation;,He3-The system fan status has been set to ok,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.6020,cpqHe3ThermalSystemFanFailed ,Critical,,The system fan status has been set to failed;A required system fan is not operating normally;  The systemwill be shutdown if the cpqHeThermalDegradedAction variableis set to shutdown(;);,He3-The system fan status has been set to failed,.1.3.6.1.4.1.232.0.6022,3d
ILO,ILO,.1.3.6.1.4.1.232.0.6021,cpqHe3ThermalSystemFanDegraded ,Major,,The system fan status has been set to degraded;An optional system fan is not operating normally;,He3-The system fan status has been set to degraded,.1.3.6.1.4.1.232.0.6022,3d
ILO,ILO,.1.3.6.1.4.1.232.0.6024,cpqHe3ThermalCpuFanOk ,Clear,,The CPU fan status has been set to ok;Any previously non;operational processor fans have returnedto normal operation;,He3-The CPU fan status has been set to ok,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.6023,cpqHe3ThermalCpuFanFailed ,Critical,,The CPU fan status has been set to failed;A processor fan is not operating normally;  The server will beshutdown;,He3-The CPU fan status has been set to failed,.1.3.6.1.4.1.232.0.6024,3d
ILO,ILO,.1.3.6.1.4.1.232.0.6026,cpqHe3ThermalConfirmation ,Major,,The server is operational again;The server has previously been shutdown due to a thermalanomaly on the server and has just become operational again;,He3-The server has previously been shutdown due to a thermalanomaly on the server and has just become operational again;,.1.3.6.1.4.1.232.0.6024,3d
ILO,ILO,.1.3.6.1.4.1.232.0.6042,cpqHe3TemperatureOk ,Clear,,The temperature status has been set to ok in thespecified chassis and location;The server's temperature has returned to the normal operatingrange;,He3-The temperature status has been set to ok,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.6040,cpqHe3TemperatureFailed ,Critical,,The temperature status has been set to failed in thespecified chassis and location;The system will be shutdown due to this condition;,He3-The temperature status has been set to failed,.1.3.6.1.4.1.232.0.6042,3d
ILO,ILO,.1.3.6.1.4.1.232.0.6041,cpqHe3TemperatureDegraded ,Major,,The temperature status has been set to degraded in thespecified chassis and location;The server's temperature is outside of the normal operatingrange;  The server will be shutdown if thecpqHeThermalDegradedAction variable is set to shutdown(;);,He3-The temperature status has been set to degraded May lead to sys down,.1.3.6.1.4.1.232.0.6042,3d
ILO,ILO,.1.3.6.1.4.1.232.0.6045,cpqHe3PowerConverterRedundancyLost ,Major,,The DC;DC Power Converters have lost redundancy for thespecified chassis;,He3-DC Power Converters have lost redundancy for thespecified chassis,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.6044,cpqHe3PowerConverterFailed ,Critical,,The DC;DC Power Converter condition has been set to failedfor the specified chassis; slot and socket;,DC Power Converter condition has been set to failed,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.6043,cpqHe3PowerConverterDegraded ,Major,,The DC;DC Power Converter condition has been set to degradedfor the specified chassis; slot and socket;,He3-DC Power Converter condition has been set to degradedfor the specified chassis,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.6027,cpqHe3PostError ,Critical,,One or more POST errors occurred;Power On Self;Test (POST) errors occur during the serverrestart process; Details of the POST error messages canbe found in Integrated Management Log ,He3-Power On Self;Test (POST) errors occur during the serverrestart process,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.6028,cpqHe3FltTolPwrSupplyDegraded ,Major,,The fault tolerant power supply sub;system condition has beenset to degraded;,He3-The fault tolerant power supply sub;system condition has beenset to degraded;,.1.3.6.1.4.1.232.0.6033,3d
ILO,ILO,.1.3.6.1.4.1.232.0.6034,cpqHe3FltTolPowerSupplyRemoved ,Critical,,A Fault Tolerant Power Supply has been removed from thespecified chassis and bay location;,He3-A Fault Tolerant Power Supply has been removed from thespecified chassis and bay location,.1.3.6.1.4.1.232.0.6033,3d
ILO,ILO,.1.3.6.1.4.1.232.0.6033,cpqHe3FltTolPowerSupplyInserted ,Clear,,A Fault Tolerant Power Supply has been inserted into thespecified chassis and bay location;,He3-A Fault Tolerant Power Supply has been inserted into thespecified chassis and bay location;,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.6031,cpqHe3FltTolPowerSupplyFailed ,Critical,,The fault tolerant power supply condition has been setto failed for the specified chassis and bay location;,He3-The fault tolerant power supply condition has been setto failed for the specified chassis and bay location,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.6030,cpqHe3FltTolPowerSupplyDegraded ,Major,,The fault tolerant power supply condition has been setto degraded for the specified chassis and bay location;,He3-The fault tolerant power supply condition has been setto degraded for the specified chassis and bay location,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.6054,cpqHe3FltTolPowerRedundancyRestored ,Clear,,The Fault Tolerant Power Supplies have returned to a redundantstate for the specified chassis;,He3-The Fault Tolerant Power Supplies have returned to a redundantstate for the specified chassis,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.6032,cpqHe3FltTolPowerRedundancyLost ,Critical,,The Fault Tolerant Power Supplies have lost redundancy forthe specified chassis;,He3-The Fault Tolerant Power Supplies have lost redundancy forthe specified chassis,.1.3.6.1.4.1.232.0.6054,3d
ILO,ILO,.1.3.6.1.4.1.232.0.6039,cpqHe3FltTolFanRemoved ,Major,,A Fault Tolerant Fan has been removed from the specifiedchassis and fan location;,He3-A Fault Tolerant Fan has been removed from the specifiedchassis and fan location;,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.6055,cpqHe3FltTolFanRedundancyRestored ,Clear,,The Fault Tolerant Fans have returned to a redundant state forthe specified chassis;,He3-The Fault Tolerant Fans have returned to a redundant state forthe specified chassis;,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.6037,cpqHe3FltTolFanRedundancyLost ,Critical,,The Fault Tolerant Fans have lost redundancy for thespecified chassis;,He3-The Fault Tolerant Fans have lost redundancy for thespecified chassis;,.1.3.6.1.4.1.232.0.6055,3d
ILO,ILO,.1.3.6.1.4.1.232.0.6038,cpqHe3FltTolFanInserted ,Information,,A Fault Tolerant Fan has been inserted into the specifiedchassis and fan location;,He3-A Fault Tolerant Fan has been inserted into the specifiedchassis and fan location;,.1.3.6.1.4.1.232.0.6055,3d
ILO,ILO,.1.3.6.1.4.1.232.0.6036,cpqHe3FltTolFanFailed ,Critical,,The Fault Tolerant Fan condition has been set to failedfor the specified chassis and fan;,He3-The Fault Tolerant Fan condition has been set to failedfor the specified chassis and fan;,.1.3.6.1.4.1.232.0.6055,3d
ILO,ILO,.1.3.6.1.4.1.232.0.6035,cpqHe3FltTolFanDegraded ,Major,,The Fault Tolerant Fan condition has been set to degradedfor the specified chassis and fan;,He3-The Fault Tolerant Fan condition has been set to degradedfor the specified chassis and fan;,.1.3.6.1.4.1.232.0.6055,3d
ILO,ILO,.1.3.6.1.4.1.232.0.6029,cpqHe3CorrMemReplaceMemModule ,Average,,A correctable memory log entry indicates a memory module needsto be replaced;The errors have been corrected; but the memory module should bereplaced;  The error information is reported in the variablecpqHeCorrMemErrDesc;,He3-The errors have been corrected; but the memory module should bereplaced;,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.6016,cpqHe3CorrectableMemoryLogDisabled ,Average,,Correctable memory error tracking disabled;The frequency of errors is so high that the error trackinglogic has been temporarily disabled;  The cpqHeCorrMemLogStatusvariable indicated the current tracking status;,He3-The frequency of errors is so high that the error trackinglogic has been temporarily disabled,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.6015,cpqHe3CorrectableMemoryError ,Critical,,A correctable memory error occurred;The error has been corrected;  The current number of correctablememory errors is reported in the variable cpqHeCorrMemTotalErrs;,He3-The error has been corrected;  The current number of correctablememory errors is reported in the variable cpqHeCorrMemTotalErrs,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.6046,cpqHe3CacheAccelParityError ,Critical,,A cache accelerator parity error indicates a cache moduleneeds to be replaced;The error information is reported in the variablecpqHeEventLogErrorDesc;,He3-A cache accelerator parity error indicates a cache moduleneeds to be replaced,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.6025,cpqHe3AsrConfirmation ,Information,,The server is operational again;The server has previously been shutdown by theAutomatic Server Recovery (ASR) feature and has justbecome operational again;,He3-The server has previously been shutdown by theAutomatic Server Recovery (ASR) feature and has justbecome operational again,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.6002,cpqHe2CorrectableMemoryLogDisabled ,Average,,Correctable memory error tracking disabled;The frequency of errors is so high that the error trackinglogic has been temporarily disabled;  The cpqHeCorrMemLogStatusvariable indicated the current tracking status;,He2-The frequency of errors is so high that the error trackinglogic has been temporarily disabled;,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.6001,cpqHe2CorrectableMemoryError ,Critical,,A correctable memory error occurred;The error has been corrected;  The current number of correctablememory errors is reported in the variable cpqHeCorrMemTotalErrs;,He2-The error has been corrected;  The current number of correctablememory errors is reported,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.3020,cpqDaTapeLibraryStatusChange ,Information,,Tape Library Status Change;This trap signifies that the agent has detected a change inthe status of a tape library;  The variablecpqDaTapeLibraryStatus indicates the current tape librarystatus;  The variable cpqDaTapeLibraryScsiTarget indicatesthe SCSI ID of the tape library;User Action; If the tape library is failed; check the tapelibrary front panel;,Da-Tape Library Status Change,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.3021,cpqDaTapeLibraryDoorStatusChange ,Information,,Tape Library Door Status Change;This trap signifies that the agent has detected a change inthe door status of a tape library;  The variablecpqDaTapeLibraryDoorStatus indicates the current tape librarydoor status;  The variable cpqDaTapeLibraryScsiTarget indicatesthe the SCSI ID of the tape library;User Action; If the tape library door is open; close the tapelibrary door;,Da-Tape Library Door Status Change,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.3022,cpqDaTapeDriveStatusChange ,Information,,Tape Drive Status Change;This trap signifies that the agent has detected a change inthe status of a tape drive;  The variable cpqDaTapeDrvStatusindicates the current tape status;  The variablecpqDaTapeDrvScsiIdIndex indicates the the SCSI ID of the tapedrive;User Action; If the tape is failed; check the tape andall SCSI connections;,Da-Tape Drive Status Change,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.3024,cpqDaTapeDriveCleanTapeReplace ,Average,,Tape Drive Cleaning Tape Needs Replacing;The agent has detected that an autoloader tape unit has acleaning tape that has been fully used and therefore needs tobe replaced with a new cleaning tape;,Da-Tape Drive Cleaning Tape Needs Replacing;,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.3023,cpqDaTapeDriveCleaningRequired ,Major,,Tape Drive Cleaning Required trap;The agent has detected a tape drive that needs to have acleaning tape inserted and run;  This will cause the tapedrive heads to be cleaned;,Da-Tape Drive Cleaning Required trap,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.3.0.2,cpqDaSpareStatusChange ,Information,,Spare Drive Status Change;This trap signifies that the agent has detected a change in thestatus of a drive array spare drive;  The variablecpqDaSpareStatus indicates the current spare drive status;  Thevariable cpqDaSpareBusNumber indicates the SCSI bus numberassociated with this drive;,Da-Spare Drive Status Change,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.3.0.4,cpqDaPhyDrvThreshPassedTrap ,Average,,Physical Drive Threshold Passed;This trap signifies that the agent has detected a factorythreshold associated with one of the physical drive objects ona drive array has been exceeded;  The variablecpqDaPhyDrvBusNumber indicates the SCSI bus number associatedwith the drive;,Da-Physical Drive Threshold Passed;,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.3.0.3,cpqDaPhyDrvStatusChange ,Information,,Physical Drive Status Change;This trap signifies that the agent has detected a change in thestatus of a drive array physical drive;  The variablecpaDaPhyDrvStatus indicates the current physical drive status;The variable cpqDaPhyDrvBusNumber indicates the SCSI bus numberassociated with this drive;,Da-Physical Drive Status Change,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.3049,cpqDaPhyDrvSSDWearStatusChange ,Information,,Solid State Disk Wear Status Change;This trap signifies that the agent has detected a change in theSSD wear status of a drive array physical drive;  The variablecpqDaPhyDrvSSDWearStatus indicates the current SSD wear status;User Action; If cpqDaPhyDrvSSDWearStatus is 'ssdWearOut(;)'; replacethe drive;,Da-SSD Wear Status Change;,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.3.0.1,cpqDaLogDrvStatusChange ,Information,,Logical Drive Status Change;This trap signifies that the agent has detected a change in thestatus of a drive array logical drive;  The variablecpqDaLogDrvStatus indicates the current logical drive status;,Da-Logical Drive Status Change,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.3015,cpqDaCntlrStatusChange ,Information,,Controller Status Change;This trap signifies that the agent has detected a change in thestatus of a drive array controller;  The variablecpqDaCntlrBoardStatus indicates the current controller status;User Action; If the board status is generalFailure(;); theyou may need to replace the controller;  If the board statusis cableProblem(;); check the cable connections between thecontroller and the storage system;,Da-Controller Status Change,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.3048,cpqDaCntlrPartnerStatusChange ,Information,,Partner Controller Status Change;This trap signifies that the agent has detected a change inthe status of a drive array partner controller;  The variablecpqDaCntlrPartnerBoardStatus indicates the current partnercontroller status; The variable cpqDaCntlrSerialNumber indicatesthe controller?s serial number and cpqDaCntlrPartnerSerialNumberindicates the partner controller?s serial number;User Action; Check the partner controller for problems; If lostcommunication with the partner controller is the result of a userinitiated action; no remedial action is required;,Da-Partner Controller Status Change,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.3016,cpqDaCntlrActive ,Average,,Controller Active;This trap signifies that the agent has detected that a backuparray controller in a duplexed pair has switched over to theactive role;  The variable cpqDaCntlrSlot indicates theactive controller slot and cpqDaCntlrPartnerSlot indicates thebackup;User Action; Check the partner controller for problems;If this was the result of a user initiated switch over;no action is required;,Da-Controller Active,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.3.0.5,cpqDaAccelStatusChange ,Information,,Accelerator Board Status Change;This trap signifies that the agent has detected a change in thecpqDaAccelStatus of an array accelerator write cache;  Thecurrent status is represented by the variable cpqDaAccelStatus;,Da-Accelerator Board Status Change,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.3.0.7,cpqDaAccelBatteryFailed ,Critical,,Accelerator Board Battery Failed;This trap signifies that the agent has detected a batteryfailure associated with the array accelerator cache board;The current battery status is indicated by thecpqDaAccelBattery variable;,Da-Accelerator Board Battery Failed,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.3.0.6,cpqDaAccelBadDataTrap ,Major,,Accelerator Board Bad Data;This trap signifies that the agent has detected an arrayaccelerator cache board that has lost battery power;  If datawas being stored in the accelerator memory when the server lostpower; that data has been lost;,Da-Accelerator Board Bad Data,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.3047,cpqDa7SpareStatusChange ,Information,,Spare Drive Status Change;This trap signifies that the agent has detected a change in thestatus of a drive array spare drive;  The variablecpqDaSpareStatus indicates the current spare drive status;User Action; If cpqDaSpareStatus is 'failed(;)'; replace thedrive;,Da7-Spare Drive Status Change,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.3046,cpqDa7PhyDrvStatusChange ,Information,,Physical Drive Status Change;This trap signifies that the agent has detected a change in thestatus of a drive array physical drive;  The variablecpaDaPhyDrvStatus indicates the current physical drive status;User Action; If cpaDaPhyDrvStatus is 'failed(;)';'predictiveFailure(;)'; 'ssdWearOut(;)'; or 'notAuthenticated(;)';replace the drive;,Da7-Physical Drive Status Change,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.3041,cpqDa6TapeLibraryStatusChange ,Information,,Tape Library Status Change;This trap signifies that the agent has detected a change inthe status of a tape library;  The variablecpqDaTapeLibraryStatus indicates the current tape librarystatus;  The variable cpqDaTapeLibraryScsiTarget indicatesthe SCSI ID of the tape library;User Action; If cpqDaTapeLibraryStatus is 'failed(;)'; check thetape library front panel;,Da6-Tape Library Status Change,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.3042,cpqDa6TapeLibraryDoorStatusChange ,Information,,Tape Library Door Status Change;This trap signifies that the agent has detected a change inthe door status of a tape library;  The variablecpqDaTapeLibraryDoorStatus indicates the current tape librarydoor status;  The variable cpqDaTapeLibraryScsiTarget indicatesthe the SCSI ID of the tape library;User Action; If cpqDaTapeLibraryDoorStatus is 'open(;)'; close thetape library door;,Da6-Tape Library Door Status Change,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.3043,cpqDa6TapeDriveStatusChange ,Information,,Tape Drive Status Change;This trap signifies that the agent has detected a change inthe status of a tape drive;  The variable cpqDaTapeDrvStatusindicates the current tape status;  The variablecpqDaTapeDrvScsiIdIndex indicates the the SCSI ID of the tapedrive;User Action; If cpqDaTapeDrvStatus is 'failed(;)'; check the tapeand all SCSI connections;,Da6-Tape Drive Status Change,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.3045,cpqDa6TapeDriveCleanTapeReplace ,Average,,Tape Drive Cleaning Tape Needs Replacing;The agent has detected that an autoloader tape unit has acleaning tape that has been fully used and therefore needs tobe replaced with a new cleaning tape;,Da6-Tape Drive Cleaning Tape Needs Replacing,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.3044,cpqDa6TapeDriveCleaningRequired ,Major,,Tape Drive Cleaning Required trap;The agent has detected a tape drive that needs to have acleaning tape inserted and run;  This will cause the tapedrive heads to be cleaned;,Da6-Tape Drive Cleaning Required trap;,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.3035,cpqDa6SpareStatusChange ,Information,,Spare Drive Status Change;This trap signifies that the agent has detected a change in thestatus of a drive array spare drive;  The variablecpqDaSpareStatus indicates the current spare drive status;User Action; If the spare drive status is failed; replacethe drive;,Da6-Spare Drive Status Change,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.3037,cpqDa6PhyDrvThreshPassedTrap ,Average,,Physical Drive Threshold Passed;This trap signifies that the agent has detected a factorythreshold associated with one of the physical drive objectson a drive array has been exceeded;User Action; Replace the physical drive;,Da6-Physical Drive Threshold Passed;,NONE,3d
ILO,ILO,.1.3.6.1.4.1.232.0.3036,cpqDa6PhyDrvStatusChange ,Information,,Physical Drive Status Change;This trap signifies that the agent has detected a change in thestatus of a drive array physical drive;  The variablecpaDaPhyDrvStatus indicates the current physical drive status;User Action; If the physical drive status is failed(;) orpredictiveFailure(;); replace the drive;,Da6-Physical Drive Status Change,NONE,3d
